config,bita,abar,sigma_e,gov,T_max_frac,phi0,phib,phie,phiy,loan/gdp,bailout/y,def_prob,defprob_bc,g/y,std_y,debty,avg_welf,avg_welf_b1,avg_welf_b2,avg_welf_b3,avg_welf_b4,avg_welf_b5,avg_welf_b6,avg_welf_b7,avg_welf_b8,avg_welf_b9,avg_welf_b10,avg_welf_b11,avg_welf_b12,avg_welf_b13,avg_welf_b14,avg_welf_b15,avg_welf_b16,avg_welf_b17,avg_welf_b18,avg_welf_b19,avg_welf_b20,conv,convq,iter,avg_spread,std_spread,corr_spread_y,avg_rate,prob_Tmax_binding,prob_Tmax_negative
8146,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2908788723,1.500000000,.1255494896,.5000000000,36.37407460,.1404469200E-02,.3339765679,.3065603924,19.26142478,5.255510976,26.92502423,.000000000,.2020285340E-01,.2024373440E-01,.1684722500E-01,.2213415080E-01,.2271728970E-01,.2471833910E-01,.3114044330E-01,.2682929860E-01,.1588985200E-01,.6265859410E-01,.7616459170E-01,.1937507350E-01,-.7913975000E-03,-.3088227400E-02,-.2413415400E-02,-.8164604000E-03,.3448998000E-03,.1900190300E-02,.4022763300E-02,.6106930600E-02,.8346770000E-04,.000000000,45,.3366716714,.5087677300,-.3247973310,.2208425842,83.20670687,19.08242218
8147,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2806429942,1.500000000,.1255494896,.5000000000,36.37413239,.1491171400E-02,.3339765679,.3065603924,19.26140606,5.255471170,26.92473112,.000000000,.2639494210E-01,.2702506920E-01,.2480399280E-01,.3624700330E-01,.3637240240E-01,.3253485610E-01,.3464751770E-01,.2850339560E-01,.2925081540E-01,.1002843095,.7618327110E-01,.1939112350E-01,-.7557517000E-03,-.2958390100E-02,-.2008169500E-02,.4636280000E-04,.1506258800E-02,.3480459600E-02,.6125629600E-02,.8743935700E-02,.8332240000E-04,.000000000,45,.3368651145,.5078473285,-.3253597796,.2204420651,73.49196283,11.10435925
8148,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2704689727,1.500000000,.1255494896,.5000000000,36.37421201,.1765959800E-02,.3339765679,.3065603924,19.26139713,5.255203433,26.92479503,.000000000,.3802429410E-01,.3869708330E-01,.3989757240E-01,.5272916570E-01,.5264968390E-01,.4801329160E-01,.4228171620E-01,.3694495030E-01,.6190022130E-01,.1449616754,.8039925130E-01,.2344255320E-01,.3217453300E-02,.1127306800E-02,.2381708400E-02,.4973706600E-02,.6790474100E-02,.9246549500E-02,.1246455820E-01,.1566911230E-01,.4010528000E-03,.6941469200E-02,100,.3378895827,.5040829017,-.3274050074,.2201030992,65.85266436,5.953753456
8149,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2603583497,1.500000000,.1255494896,.5000000000,36.37427900,.2099806400E-02,.3338387319,.3065603924,19.26133895,5.254618164,26.92303868,.000000000,.4469706870E-01,.4483300960E-01,.5036872770E-01,.6046142370E-01,.6051135800E-01,.5727735850E-01,.4207254450E-01,.4067280140E-01,.1029885228,.1625379944,.7476032170E-01,.1804677970E-01,-.2043653400E-02,-.3802376200E-02,-.1943555300E-02,.1685307300E-02,.4236681700E-02,.7635989100E-02,.1189672390E-01,.1624372970E-01,.8325360000E-04,.000000000,44,.3379798717,.5023679919,-.3277882431,.2195967784,59.83072630,4.289991315
8150,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2503127567,1.500000000,.1255494896,.5000000000,36.37441000,.2209914200E-02,.3337008959,.3065603924,19.26134177,5.254663377,26.92393446,.000000000,.5353489490E-01,.5342835060E-01,.5941316190E-01,.6031138240E-01,.6024898020E-01,.5852988770E-01,.4086216240E-01,.5681198550E-01,.1625661422,.1608899354,.7096099450E-01,.1429605280E-01,-.5700243100E-02,-.7290241600E-02,-.4998420500E-02,-.4264128000E-03,.2792154400E-02,.7047971600E-02,.1240462990E-01,.1789984750E-01,.9367550000E-04,.000000000,42,.3389550653,.4974217159,-.3299738436,.2187855252,49.45474447,3.203944512
8151,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2403339226,1.500000000,.1255494896,.5000000000,36.36930627,.4689881600E-02,.4035837354,.3602084611,19.26254013,5.294918983,26.77318756,.000000000,.1492974610E-01,.1738383030E-01,.2758477700E-01,.2052504620E-01,.1752865520E-01,.1512584340E-01,-.3357193000E-02,.4155309220E-01,.1614469098,.1035817212,.8811067000E-02,-.5571282860E-01,-.8556975970E-01,-.8870086840E-01,-.8325519580E-01,-.8143075450E-01,-.7144234790E-01,-.9409704430E-01,-.4187101500E-01,-.1200816410E-01,.9758450000E-04,.000000000,45,.4301182078,.5807166004,-.3602972652,.2618479773,35.67580119,2.175782558
8152,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2304236836,1.500000000,.1255494896,.5000000000,36.36956209,.5116659900E-02,.4037215713,.3602084611,19.26251256,5.295234205,26.77317512,.000000000,.2897465050E-01,.3469194540E-01,.4637098940E-01,.3894938050E-01,.2887798940E-01,.2504643370E-01,.1592280640E-01,.1044030954,.2046694216,.1072759798,.1246269800E-01,-.5205853320E-01,-.8189873960E-01,-.8483200130E-01,-.7890744730E-01,-.7617936410E-01,-.6573089290E-01,-.8769608200E-01,-.3471985930E-01,-.4084689000E-02,.2028608000E-03,.1862680800E-02,100,.4317380775,.5709011720,-.3658195489,.2599057532,29.98228477,1.103655233
8153,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2205839932,1.500000000,.1255494896,.5000000000,36.37023704,.5864170700E-02,.3971054445,.3678724709,19.25980297,5.256902071,26.61876131,.000000000,.3000208810E-01,.3955396500E-01,.5151485730E-01,.4445469620E-01,.3153369740E-01,.2346169880E-01,.3734787450E-01,.1715720573,.2229206750,.9682404560E-01,.1950264500E-02,-.6392033960E-01,-.9388720580E-01,-.9866307280E-01,-.9723621920E-01,-.1015500749,-.1057817340,-.1252616388,-.8655056450E-01,-.8350400240E-01,.8257000000E-04,.000000000,46,.4259993908,.5663722424,-.3666617792,.2544357151,23.50221164,.9211321410
8154,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2108169350,1.500000000,.1255494896,.5000000000,36.37043531,.6805003900E-02,.3997243280,.3755364807,19.25973651,5.258530395,26.61873403,.000000000,.4539946190E-01,.5735460130E-01,.5829843310E-01,.4663686510E-01,.3350530790E-01,.3190154980E-01,.8517614110E-01,.2553183770,.2269255336,.9473411790E-01,-.1849559000E-03,-.6576396220E-01,-.9539904690E-01,-.9940090480E-01,-.9624379560E-01,-.1005045291,-.1024776234,-.1202757678,-.8059732170E-01,-.7615810710E-01,.8302450000E-04,.000000000,46,.4313695201,.5572785599,-.3908554547,.2528772068,16.29635247,.7560034341
8155,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2011247364,1.500000000,.1255494896,.5000000000,36.37080025,.7971429600E-02,.3997243280,.3755364807,19.25968768,5.258575171,26.61946051,.000000000,.6562850730E-01,.7707312450E-01,.6645283800E-01,.4948914100E-01,.3957572840E-01,.5538840690E-01,.1589018182,.3244971578,.2271330803,.9492466760E-01,.1489440000E-04,-.6550762350E-01,-.9502592180E-01,-.9847622840E-01,-.9353382510E-01,-.9667509080E-01,-.9764544770E-01,-.1135335300,-.7270720870E-01,-.6665096470E-01,.8418500000E-04,.000000000,46,.4333475166,.5493008791,-.3948532038,.2505646573,11.59308599,.6440337965
8156,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1915097845,1.500000000,.1255494896,.5000000000,36.37103537,.8739449800E-02,.3995864921,.3755364807,19.25964628,5.258595144,26.61935014,.000000000,.7886454390E-01,.9099848420E-01,.7700717660E-01,.5502525060E-01,.5199376560E-01,.9896758400E-01,.2501702680,.3669540510,.2272279993,.9499451820E-01,.1313663000E-03,-.6539915590E-01,-.9473181380E-01,-.9776217130E-01,-.9164511570E-01,-.9402734810E-01,-.9434008900E-01,-.1089822591,-.6741794070E-01,-.6033845980E-01,.8342370000E-04,.000000000,46,.4340674981,.5478502041,-.3948693668,.2489906160,8.342108558,.6045796352
8157,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1819746449,1.500000000,.1255494896,.5000000000,36.37136900,.9783038000E-02,.3994486561,.3755364807,19.25956618,5.258686231,26.61788726,.000000000,.8959775610E-01,.1030185327,.9008534200E-01,.6152351060E-01,.7230215960E-01,.1638706667,.3436080031,.3998450128,.2272577893,.9511226090E-01,.2292914000E-03,-.6529917170E-01,-.9445751640E-01,-.9710061340E-01,-.9000408990E-01,-.9176441640E-01,-.9154529830E-01,-.1051810755,-.6302402030E-01,-.5514382450E-01,.8232190000E-04,.000000000,46,.4347946739,.5468864645,-.3950938279,.2466110000,5.573451207,.5687359170
8158,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1725220835,1.500000000,.1255494896,.5000000000,36.37133555,.9140745800E-02,.3997243280,.3755364807,19.25947090,5.258248994,26.61485657,.000000000,.9265994720E-01,.1068343991,.9487548440E-01,.6647740790E-01,.1017784248,.2481597432,.4321812593,.4107590398,.2244524827,.9232555660E-01,-.2495502700E-02,-.6794624250E-01,-.9694325280E-01,-.9930911640E-01,-.9162319170E-01,-.9303057670E-01,-.9251047750E-01,-.1055732708,-.6308909610E-01,-.5478822550E-01,.8441750000E-04,.000000000,44,.4334997537,.5506353227,-.3927022284,.2467030089,3.772042347,.5537372401
8159,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1631550915,1.500000000,.1255494896,.5000000000,36.37640932,.1438119020E-01,.3480358374,.2835683630,19.25499369,5.247918539,26.08940870,.000000000,.4845361690E-01,.6079102480E-01,.3888367970E-01,.1745392670E-01,.9392908820E-01,.3062569512,.4571770140,.3510180936,.1637425612,.2879578570E-01,-.7466579880E-01,-.1431552116,-.1794793522,-.1929341313,-.1951404947,-.2005800610,-.2159343949,-.2353101817,-.1906132562,-.2842666169,.9262630000E-04,.000000000,46,.3797241676,.5201074281,-.4173923037,.1989646000,3.016413551,.4856174517
8160,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1538769155,1.500000000,.1255494896,.5000000000,36.37661066,.1542907540E-01,.3480358374,.2835683630,19.25494974,5.247701655,26.08954624,.000000000,.6349685530E-01,.7284338220E-01,.4347606170E-01,.3759530890E-01,.1649347553,.4507803164,.5075935034,.3511411224,.1638529998,.2896227460E-01,-.7448432460E-01,-.1429502550,-.1791304871,-.1918148831,-.1929436003,-.1975427147,-.2117635864,-.2300937860,-.1842111552,-.2766259359,.9417640000E-04,.000000000,46,.3807149605,.5176985741,-.4182725124,.1977963164,2.001583265,.4602193398
8161,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1446910934,1.500000000,.1255494896,.5000000000,36.37674717,.1554102810E-01,.3480358374,.2835683630,19.25491246,5.247544770,26.08941201,.000000000,.7433407250E-01,.8253842970E-01,.5113234630E-01,.7528202250E-01,.2623753773,.5691749322,.5420222255,.3512820007,.1639767622,.2913925990E-01,-.7435746840E-01,-.1427922024,-.1788682519,-.1910228023,-.1913963603,-.1953998165,-.2088090749,-.2263976913,-.1796652799,-.2711843233,.9555400000E-04,.000000000,46,.3812821853,.5168530476,-.4183818083,.1969986842,1.359852348,.4305188154
8162,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1356014969,1.500000000,.1255494896,.5000000000,36.37687942,.1583563080E-01,.3480358374,.2835683630,19.25487006,5.247425551,26.08897377,.000000000,.8217514300E-01,.9098043470E-01,.6566811080E-01,.1329307139,.3908638559,.6601514182,.5643916662,.3512254292,.1639521510,.2904211550E-01,-.7431582550E-01,-.1427140193,-.1786987225,-.1904313719,-.1902266912,-.1937874071,-.2066125548,-.2236528169,-.1763069483,-.2671906563,.9451080000E-04,.000000000,46,.3815488699,.5165776035,-.4184293394,.1961013928,1.107156571,.4048431285
8163,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1266123831,1.500000000,.1255494896,.5000000000,36.37695646,.1594117260E-01,.3478980014,.2835683630,19.25486288,5.247531252,26.08896264,.000000000,.8444377930E-01,.9509421110E-01,.9097941450E-01,.2118158618,.5514841563,.7441133844,.5702092256,.3511996482,.1639706923,.2914457210E-01,-.7429449280E-01,-.1426795894,-.1786282124,-.1902261995,-.1898531306,-.1932840045,-.2059435932,-.2228248397,-.1753081835,-.2660177729,.9416150000E-04,.000000000,46,.3816290178,.5165269324,-.4185294224,.1955227009,.9318618113,.3881880901
8164,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1177284583,1.500000000,.1255494896,.5000000000,36.37712683,.1783234950E-01,.3478980014,.2835683630,19.25473121,5.247438896,26.08365739,.000000000,.9149704100E-01,.1070722228,.1336249193,.3157001017,.7369658135,.8068809282,.5703240203,.3513227118,.1640954033,.2918922710E-01,-.7416375200E-01,-.1425254635,-.1783656218,-.1894082767,-.1884002468,-.1913961415,-.2035849112,-.2199206557,-.1718664474,-.2620816201,.9585960000E-04,.000000000,46,.3802511707,.5185688729,-.4177807562,.1945356330,.7459447561,.4108104207
8165,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1089549557,1.500000000,.1255494896,.5000000000,36.37728362,.1855099930E-01,.3478980014,.2835683630,19.25468905,5.247394360,26.08307764,.000000000,.1029662998,.1290840969,.1960015422,.4487258808,.9148096521,.8464818443,.5703799519,.3514292154,.1641968274,.2935277610E-01,-.7406196690E-01,-.1424031918,-.1781461205,-.1886086621,-.1867708369,-.1891343242,-.2004741937,-.2160190510,-.1670597615,-.2563260384,.9669310000E-04,.000000000,46,.3809172074,.5171865546,-.4182892853,.1936341596,.6321179877,.3913801981
8166,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1002977338,1.500000000,.1255494896,.5000000000,36.37739265,.1885186240E-01,.3478980014,.2835683630,19.25466068,5.247258849,26.08306716,.000000000,.1149737958,.1642352202,.2802511702,.6130275591,1.033322472,.8762092130,.5704354855,.3514900011,.1642794753,.2942842390E-01,-.7397552700E-01,-.1422979639,-.1779574754,-.1879455229,-.1854098174,-.1872194521,-.1977278125,-.2125008940,-.1626043212,-.2508476779,.9735600000E-04,.000000000,46,.3814138910,.5165798822,-.4184561087,.1930370344,.5886108673,.3688966548
8167,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.9176340080E-01,1.500000000,.1255494896,.5000000000,36.37741468,.1880655880E-01,.3478980014,.2835683630,19.25465938,5.247195592,26.08383900,.000000000,.1287917304,.2146001881,.3888540083,.8029975508,1.113790151,.8937895162,.5705798895,.3515868595,.1644266188,.2955409740E-01,-.7385445010E-01,-.1421628017,-.1777517413,-.1873866119,-.1842741228,-.1855612499,-.1950529475,-.2089415791,-.1579279338,-.2448789606,.9993290000E-04,.000000000,46,.3815185371,.5165325022,-.4185055269,.1928287510,.5612924428,.3562670101
8168,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.8335947540E-01,1.500000000,.1255494896,.5000000000,36.37743325,.1878808230E-01,.3478980014,.2835683630,19.25464582,5.247062871,26.08372787,.000000000,.1470457068,.2804141994,.5265473871,1.008327456,1.187251961,.8979015769,.5709961677,.3520416637,.1648923936,.3003529260E-01,-.7337462600E-01,-.1416805022,-.1772430623,-.1866903281,-.1830410703,-.1836755280,-.1916058252,-.2043832943,-.1518772658,-.2369448602,.8144000000E-04,.000000000,47,.3815425719,.5165022187,-.4184986789,.1924806647,.5316974830,.3508543053
8169,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.7509459850E-01,1.500000000,.1255494896,.5000000000,36.37751917,.2026781080E-01,.3478980014,.2835683630,19.25457117,5.246772105,26.08090537,.000000000,.1768925019,.3639917012,.6893915607,1.210028560,1.243155322,.8974212503,.5706214805,.3515627836,.1644225324,.2959072820E-01,-.7381182620E-01,-.1421057840,-.1776249494,-.1866771551,-.1817489278,-.1809764673,-.1860916009,-.1968469586,-.1417470271,-.2234913475,.9909880000E-04,.000000000,46,.3810225624,.5171269324,-.4178623935,.1914273596,.5112086647,.3548791371
8170,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.6697881770E-01,1.500000000,.1255494896,.5000000000,36.37776820,.2249372590E-01,.3478980014,.2835683630,19.25444324,5.246268046,26.07727173,.000000000,.2283603655,.4727685457,.8751244290,1.384052470,1.277790946,.8975432672,.5706030985,.3516441185,.1644906461,.2965238700E-01,-.7373790580E-01,-.1420059370,-.1773712274,-.1850475873,-.1770407665,-.1735786923,-.1742116489,-.1811427197,-.1217334365,-.1978033148,.9681670000E-04,.000000000,46,.3808145695,.5170522234,-.4181532447,.1886662743,.5139910968,.3422494924
8171,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.5902397970E-01,1.500000000,.1255494896,.5000000000,36.37843270,.2777271060E-01,.3412818746,.3142244022,19.25586519,5.307531178,25.78468859,.000000000,.2427178277,.5554679065,1.019246132,1.442865446,1.248987545,.8386294512,.5134781731,.2923442445,.1016330920,-.3769385400E-01,-.1440384151,-.2231568498,-.2687976618,-.2829820714,-.2638382069,-.2716950719,-.2592644638,-.2725554652,-.2372261429,-.2039731362,.8514220000E-04,.000000000,47,.3560117643,.3943635378,-.1848601689,.1788701323,.4822895498,.3248451747
8172,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.5124428780E-01,1.500000000,.1255494896,.5000000000,36.37869953,.2873122260E-01,.3408683666,.3142244022,19.25550141,5.302568087,25.77280632,.000000000,.3313647815,.7164426628,1.217663935,1.514179935,1.266807717,.8387224981,.5136374864,.2924550282,.1017360289,-.3756461350E-01,-.1438914917,-.2229550174,-.2677390863,-.2792776476,-.2540516059,-.2557203889,-.2399424311,-.2489237129,-.2125048677,-.1756277454,.8331070000E-04,.000000000,47,.3557673120,.3944977112,-.1848436064,.1738940188,.4605390936,.3147150081
8173,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.4365712430E-01,1.500000000,.1255494896,.5000000000,36.38220067,.3147627640E-01,.2875258442,.2682403433,19.24888238,5.222505758,25.37193458,.000000000,.4176723644,.8782835726,1.395378742,1.565088092,1.256531207,.8232076177,.4985243185,.2750876516,.8419795450E-01,-.5505011570E-01,-.1643938504,-.2437844978,-.2916842228,-.3066030440,-.2922643174,-.2901152940,-.2777336257,-.3023995724,-.2520967356,-.3388745136,.9918860000E-04,.000000000,46,.2990561656,.3846780455,-.2393324037,.1429692547,.3663079335,.2542116804
8174,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.3628431910E-01,1.500000000,.1255494896,.5000000000,36.37987857,.4329045110E-01,.3262577533,.2912323728,19.24750747,5.249318306,25.17558774,.000000000,.4950604784,1.019950681,1.535391619,1.575407034,1.210715018,.7760149959,.4513015512,.2241727212,.3240484330E-01,-.1106764681,-.2255733225,-.3085197336,-.3558433505,-.3582933252,-.3418559963,-.3325189456,-.3321381274,-.3562533770,-.2688199090,-.3630644484,.8150310000E-04,.000000000,47,.3389962262,.4105830721,-.3895376352,.1601676545,.4034967247,.2759051186
8175,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2915422380E-01,1.500000000,.1255494896,.5000000000,36.38160500,.4747423210E-01,.2966230186,.3142244022,19.24204300,5.188928668,24.60373112,.000000000,.5846594629,1.156109453,1.650721587,1.562522605,1.159330648,.7216043714,.3974063269,.1675801596,-.2564146090E-01,-.1741390341,-.2927057563,-.3852641053,-.4454003256,-.4607815333,-.4370500993,-.4419432022,-.4434907364,-.4813781790,-.4651776489,-.4191890727,.8523240000E-04,.000000000,47,.3125400934,.4245996361,-.2543582152,.1439172846,.3539871499,.2308242575
8176,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2230537180E-01,1.500000000,.1255494896,.5000000000,36.38238835,.5010045520E-01,.2964851826,.3142244022,19.24177845,5.188068450,24.60062978,.000000000,.7416551849,1.334420672,1.764083000,1.586607721,1.159051046,.7214047609,.3972149989,.1674257163,-.2577980830E-01,-.1742097195,-.2927145484,-.3848003654,-.4415291816,-.4446691463,-.4123734777,-.4035030632,-.3937121484,-.4227963482,-.3882631534,-.3330471671,.9389310000E-04,.000000000,46,.3123255566,.4246790311,-.2540938118,.1343731104,.3565133305,.2068404293
8177,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1579366720E-01,1.500000000,.1255494896,.5000000000,36.37753641,.8272411760E-01,.4104755341,.3755364807,19.23840036,5.197657885,24.11475050,.000000000,.8108514196,1.413129268,1.748232840,1.510640695,1.058912224,.6201671033,.2916733234,.5709271380E-01,-.1389839359,-.2988938447,-.4266068218,-.5344229511,-.5975883746,-.5947374843,-.5613036474,-.5463080133,-.5735601319,-.5412979634,-.5737913277,-.4526811642,.8529280000E-04,.000000000,47,.4460151983,.5721945136,-.2580413654,.1667053658,.4916285023,.2621024340
8178,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.9708977000E-02,1.500000000,.1255494896,.5000000000,36.37891781,.8714050430E-01,.4104755341,.3832004905,19.23795919,5.196895197,24.11105347,.000000000,.9761268454,1.568469249,1.801705080,1.523235697,1.058901004,.6202616703,.2918466679,.5730781620E-01,-.1387413366,-.2985127105,-.4260787046,-.5326567219,-.5885596302,-.5738337621,-.5257970068,-.5020165362,-.5137067711,-.4700030466,-.4881317660,-.3586787156,.9016770000E-04,.000000000,46,.4459107622,.5720622025,-.2580187530,.1524988023,.4733925542,.2322236351
8179,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.4226077700E-02,1.500000000,.1255494896,.5000000000,36.38678371,.1447457533,.2751206065,.2605763335,19.23102207,5.191731694,23.13832387,.000000000,1.027128512,1.607367588,1.754705589,1.427569247,.9528172702,.5165986240,.1823240504,-.5651342890E-01,-.2592333337,-.4282329951,-.5691844982,-.6870625665,-.7403524998,-.7250404931,-.6891620546,-.6711313861,-.6875910858,-.6695692866,-.7341934888,-.4159939211,.8516300000E-04,.000000000,47,.2848800618,.3670390067,-.2716001461,.9296389740E-01,.3119055451,.1467472414
